testcases,benchmarks,sim_IPC,clock cycle (ps),execution time (us)
dynamic8cachedl2dl232768161lcacheil1il1102482lbpredbimod,bzip2,0.2556,195,1907.27699531
dynamic8cachedl2dl232768161lcacheil1il1102482lbpredbimod,hmmer,0.6724,195,725.0148721
dynamic8cachedl2dl232768161lcacheil1il1102482lbpredbimod,mcf,0.5928,195,822.368421053
dynamic8cachedl2dl232768161lcacheil1il1102482lbpredbimod,sjeng,0.4053,195,1202.81273131
dynamic8cachedl2dl232768161lcacheil1il1102482lbpredbimod,milc,0.5974,195,816.036156679
dynamic8cachedl2dl232768161lcacheil1il1102482lbpredbimod,equake,0.4358,195,1118.63240018
dynamic4cachedl2dl22048161lcacheil1il151284lbpredbimod,bzip2,0.1703,160,2348.79624193
dynamic4cachedl2dl22048161lcacheil1il151284lbpredbimod,hmmer,0.6026,160,663.790242283
dynamic4cachedl2dl22048161lcacheil1il151284lbpredbimod,mcf,0.5558,160,719.683339331
dynamic4cachedl2dl22048161lcacheil1il151284lbpredbimod,sjeng,0.2933,160,1363.79133992
dynamic4cachedl2dl22048161lcacheil1il151284lbpredbimod,milc,0.5861,160,682.477392936
dynamic4cachedl2dl22048161lcacheil1il151284lbpredbimod,equake,0.4110,160,973.236009732
dynamic8cachedl2dl21024161lcacheil1il1102484lbpredbimod,bzip2,0.0518,195,9411.1969112
dynamic8cachedl2dl21024161lcacheil1il1102484lbpredbimod,hmmer,0.5374,195,907.145515445
dynamic8cachedl2dl21024161lcacheil1il1102484lbpredbimod,mcf,0.0406,195,12007.3891626
dynamic8cachedl2dl21024161lcacheil1il1102484lbpredbimod,sjeng,0.0773,195,6306.59767141
dynamic8cachedl2dl21024161lcacheil1il1102484lbpredbimod,milc,0.0252,195,19345.2380952
dynamic8cachedl2dl21024161lcacheil1il1102484lbpredbimod,equake,0.4340,195,1123.2718894
dynamic8cachedl2dl232768161lcacheil1il1409681lbpredbimod,bzip2,0.1896,195,2571.20253165
dynamic8cachedl2dl232768161lcacheil1il1409681lbpredbimod,hmmer,0.6714,195,726.094727435
dynamic8cachedl2dl232768161lcacheil1il1409681lbpredbimod,mcf,0.5357,195,910.024267314
dynamic8cachedl2dl232768161lcacheil1il1409681lbpredbimod,sjeng,0.4034,195,1208.47793753
dynamic8cachedl2dl232768161lcacheil1il1409681lbpredbimod,milc,0.5742,195,849.007314525
dynamic8cachedl2dl232768161lcacheil1il1409681lbpredbimod,equake,0.4866,195,1001.84956843
dynamic4cachedl2dl265536161lcacheil1il151284lbpredbimod,bzip2,0.2977,160,1343.63453141
dynamic4cachedl2dl265536161lcacheil1il151284lbpredbimod,hmmer,0.6130,160,652.528548124
dynamic4cachedl2dl265536161lcacheil1il151284lbpredbimod,mcf,0.5722,160,699.05627403
dynamic4cachedl2dl265536161lcacheil1il151284lbpredbimod,sjeng,0.3807,160,1050.69608616
dynamic4cachedl2dl265536161lcacheil1il151284lbpredbimod,milc,0.5931,160,674.422525712
dynamic4cachedl2dl265536161lcacheil1il151284lbpredbimod,equake,0.4593,160,870.890485521
dynamic2cachedl2dl24096161lcacheil1il1409682lbpredbimod,bzip2,0.1250,125,2500.0
dynamic2cachedl2dl24096161lcacheil1il1409682lbpredbimod,hmmer,0.5594,125,558.634250983
dynamic2cachedl2dl24096161lcacheil1il1409682lbpredbimod,mcf,0.0602,125,5191.02990033
dynamic2cachedl2dl24096161lcacheil1il1409682lbpredbimod,sjeng,0.1413,125,2211.60651097
dynamic2cachedl2dl24096161lcacheil1il1409682lbpredbimod,milc,0.0373,125,8378.01608579
dynamic2cachedl2dl24096161lcacheil1il1409682lbpredbimod,equake,0.4621,125,676.260549665
dynamic8cachedl2dl232768161lcacheil1il1819281lbpredbimod,bzip2,0.1857,195,2625.20193861
dynamic8cachedl2dl232768161lcacheil1il1819281lbpredbimod,hmmer,0.6129,195,795.398923152
dynamic8cachedl2dl232768161lcacheil1il1819281lbpredbimod,mcf,0.5551,195,878.220140515
dynamic8cachedl2dl232768161lcacheil1il1819281lbpredbimod,sjeng,0.3822,195,1275.51020408
