testcases,benchmarks,sim_IPC,clock cycle (ps),execution time (us)
static4cachedl2dl24096161lcacheil1il1204882lbpredbimod,hmmer,0.5619,145,645.132585869
static4cachedl2dl24096161lcacheil1il1204882lbpredbimod,mcf,0.4886,145,741.915677446
static4cachedl2dl24096161lcacheil1il1204882lbpredbimod,sjeng,0.2787,145,1300.68173663
static4cachedl2dl24096161lcacheil1il1204882lbpredbimod,milc,0.5001,145,724.855028994
static4cachedl2dl24096161lcacheil1il1204882lbpredbimod,equake,0.4605,145,787.187839305
static1cachedl2dl21024161lcacheil1il1409682lbpredbimod,bzip2,0.0515,100,4854.36893204
static1cachedl2dl21024161lcacheil1il1409682lbpredbimod,hmmer,0.5121,100,488.185901191
static1cachedl2dl21024161lcacheil1il1409682lbpredbimod,mcf,0.0403,100,6203.47394541
static1cachedl2dl21024161lcacheil1il1409682lbpredbimod,sjeng,0.0744,100,3360.21505376
static1cachedl2dl21024161lcacheil1il1409682lbpredbimod,milc,0.0248,100,10080.6451613
static1cachedl2dl21024161lcacheil1il1409682lbpredbimod,equake,0.4139,100,604.010630587
static2cachedl2dl2512161lcacheil1il1102481lbpredbimod,bzip2,0.0861,115,3339.14053426
static2cachedl2dl2512161lcacheil1il1102481lbpredbimod,hmmer,0.1426,115,2016.12903226
static2cachedl2dl2512161lcacheil1il1102481lbpredbimod,mcf,0.0371,115,7749.32614555
static2cachedl2dl2512161lcacheil1il1102481lbpredbimod,sjeng,0.0996,115,2886.54618474
static2cachedl2dl2512161lcacheil1il1102481lbpredbimod,milc,0.0363,115,7920.11019284
static2cachedl2dl2512161lcacheil1il1102481lbpredbimod,equake,0.0504,115,5704.36507937
static1cachedl2dl265536161lcacheil1il1204881lbpredbimod,bzip2,0.2996,100,834.445927904
static1cachedl2dl265536161lcacheil1il1204881lbpredbimod,hmmer,0.6748,100,370.480142264
static1cachedl2dl265536161lcacheil1il1204881lbpredbimod,mcf,0.3838,100,651.380927566
static1cachedl2dl265536161lcacheil1il1204881lbpredbimod,sjeng,0.4083,100,612.294881215
static1cachedl2dl265536161lcacheil1il1204881lbpredbimod,milc,0.4986,100,501.403931007
static1cachedl2dl265536161lcacheil1il1204881lbpredbimod,equake,0.3737,100,668.985817501
static1cachedl2dl21024161lcacheil1il1204882lbpredbimod,bzip2,0.0514,100,4863.81322957
static1cachedl2dl21024161lcacheil1il1204882lbpredbimod,hmmer,0.5117,100,488.567520031
static1cachedl2dl21024161lcacheil1il1204882lbpredbimod,mcf,0.0400,100,6250.0
static1cachedl2dl21024161lcacheil1il1204882lbpredbimod,sjeng,0.0746,100,3351.20643432
static1cachedl2dl21024161lcacheil1il1204882lbpredbimod,milc,0.0247,100,10121.4574899
static1cachedl2dl21024161lcacheil1il1204882lbpredbimod,equake,0.3562,100,701.852891634
static1cachedl2dl232768161lcacheil1il1204881lbpredbimod,bzip2,0.2502,100,999.200639488
static1cachedl2dl232768161lcacheil1il1204881lbpredbimod,hmmer,0.6755,100,370.096225019
static1cachedl2dl232768161lcacheil1il1204881lbpredbimod,mcf,0.3999,100,625.156289072
static1cachedl2dl232768161lcacheil1il1204881lbpredbimod,sjeng,0.4123,100,606.354596168
static1cachedl2dl232768161lcacheil1il1204881lbpredbimod,milc,0.4977,100,502.310628893
static1cachedl2dl232768161lcacheil1il1204881lbpredbimod,equake,0.3902,100,640.697078421
static1cachedl2dl22048161lcacheil1il1819281lbpredbimod,bzip2,0.0527,100,4743.83301708
static1cachedl2dl22048161lcacheil1il1819281lbpredbimod,hmmer,0.1156,100,2162.62975779
static1cachedl2dl22048161lcacheil1il1819281lbpredbimod,mcf,0.0406,100,6157.63546798
static1cachedl2dl22048161lcacheil1il1819281lbpredbimod,sjeng,0.0806,100,3101.7369727
static1cachedl2dl22048161lcacheil1il1819281lbpredbimod,milc,0.0249,100,10040.1606426
static1cachedl2dl22048161lcacheil1il1819281lbpredbimod,equake,0.3581,100,698.129014242
static2cachedl2dl28192161lcacheil1il151284lbpredbimod,bzip2,0.1651,115,1741.36886735
static2cachedl2dl28192161lcacheil1il151284lbpredbimod,hmmer,0.5674,115,506.697215368
static2cachedl2dl28192161lcacheil1il151284lbpredbimod,mcf,0.5068,115,567.28492502
static2cachedl2dl28192161lcacheil1il151284lbpredbimod,sjeng,0.2883,115,997.22511273
static2cachedl2dl28192161lcacheil1il151284lbpredbimod,milc,0.5029,115,571.684231458
static2cachedl2dl28192161lcacheil1il151284lbpredbimod,equake,0.4422,115,650.158299412
static2cachedl2dl216384161lcacheil1il1819281lbpredbimod,bzip2,0.1465,115,1962.45733788
static2cachedl2dl216384161lcacheil1il1819281lbpredbimod,hmmer,0.5654,115,508.48956491
static2cachedl2dl216384161lcacheil1il1819281lbpredbimod,mcf,0.4863,115,591.198848447
static2cachedl2dl216384161lcacheil1il1819281lbpredbimod,sjeng,0.3160,115,909.810126582
static2cachedl2dl216384161lcacheil1il1819281lbpredbimod,milc,0.4890,115,587.934560327
static2cachedl2dl216384161lcacheil1il1819281lbpredbimod,equake,0.4519,115,636.202699712
static4cachedl2dl216384161lcacheil1il151284lbpredbimod,bzip2,0.2390,145,1516.73640167
static4cachedl2dl216384161lcacheil1il151284lbpredbimod,hmmer,0.5672,145,639.104372355
static4cachedl2dl216384161lcacheil1il151284lbpredbimod,mcf,0.5077,145,714.004333268
static4cachedl2dl216384161lcacheil1il151284lbpredbimod,sjeng,0.3309,145,1095.49712904
static4cachedl2dl216384161lcacheil1il151284lbpredbimod,milc,0.5032,145,720.389507154
static4cachedl2dl216384161lcacheil1il151284lbpredbimod,equake,0.4377,145,828.192826137
static2cachedl2dl22048161lcacheil1il1204881lbpredbimod,bzip2,0.1403,115,2049.18032787
static2cachedl2dl22048161lcacheil1il1204881lbpredbimod,hmmer,0.6224,115,461.92159383
static2cachedl2dl22048161lcacheil1il1204881lbpredbimod,mcf,0.2552,115,1126.56739812
static2cachedl2dl22048161lcacheil1il1204881lbpredbimod,sjeng,0.2347,115,1224.96804431
static2cachedl2dl22048161lcacheil1il1204881lbpredbimod,milc,0.4194,115,685.503099666
static2cachedl2dl22048161lcacheil1il1204881lbpredbimod,equake,0.2386,115,1204.94551551
static1cachedl2dl2512161lcacheil1il1102481lbpredbimod,bzip2,0.0861,100,2903.60046458
static1cachedl2dl2512161lcacheil1il1102481lbpredbimod,hmmer,0.1426,100,1753.15568022
static1cachedl2dl2512161lcacheil1il1102481lbpredbimod,mcf,0.0371,100,6738.54447439
static1cachedl2dl2512161lcacheil1il1102481lbpredbimod,sjeng,0.0996,100,2510.04016064
